0.0,11.25,22.5,33.75,45.0,56.25,67.5,78.75,90.0,101.25,112.5,123.75,135.0,146.25,157.5,168.75,180.0,191.25,202.5,213.75,225.0,236.25,247.5,258.75,270.0,281.25,292.5,303.75,315.0,326.25,337.5,348.75,shape,position,sensor_rotation,angle
73,72,72,72,72,72,72,73,72,73,72,73,72,72,73,72,72,73,73,72,72,72,72,82,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,72,72,72,72,72,73,72,73,72,72,72,73,72,72,72,72,72,72,72,72,72,73,69,69,69,69,69,69,69,72,cylinder,4,0,11.25
73,72,72,73,72,73,72,73,72,72,72,73,72,72,72,73,73,72,72,72,72,73,82,73,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
73,72,73,73,72,72,72,72,72,72,72,76,72,72,73,73,73,73,72,72,73,72,73,72,82,69,69,82,69,69,69,82,cylinder,4,0,11.25
72,72,72,73,73,72,73,73,72,73,72,76,72,73,72,73,72,72,72,72,72,72,82,69,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
73,72,73,72,72,73,73,72,72,72,72,76,72,73,73,73,72,73,73,72,72,82,82,69,69,69,69,69,69,69,69,72,cylinder,4,0,11.25
73,72,73,73,73,72,72,72,73,73,73,76,72,73,73,73,73,73,72,73,72,72,72,72,82,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,73,72,72,72,72,72,72,72,73,73,76,73,73,72,73,72,72,72,73,72,72,73,73,82,69,69,69,69,69,82,72,cylinder,4,0,11.25
72,72,73,72,72,72,72,72,73,72,72,73,72,72,72,72,72,72,72,73,72,72,72,69,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,72,72,73,72,72,73,73,72,73,72,73,73,73,73,73,73,73,72,72,73,82,82,69,69,69,69,69,69,69,72,cylinder,4,0,11.25
73,72,73,72,72,72,73,73,72,73,72,72,72,72,72,72,72,72,72,73,72,72,82,69,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
73,73,72,72,72,72,73,72,72,73,72,75,72,72,73,72,72,73,73,73,72,73,82,82,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,72,72,73,73,73,72,73,72,72,72,72,72,73,73,72,73,72,73,73,72,72,82,69,69,69,69,69,69,69,73,cylinder,4,0,11.25
72,72,72,72,73,72,72,72,72,72,72,75,72,73,72,72,73,72,72,72,72,72,82,82,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,72,73,73,72,72,73,72,72,72,72,72,72,72,72,72,72,72,72,73,72,72,69,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,73,72,73,73,73,72,72,72,73,76,73,72,72,73,72,72,72,72,72,72,72,82,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,72,72,72,72,72,72,73,73,72,76,73,73,73,72,73,73,73,72,72,72,82,73,69,69,69,69,69,69,69,69,cylinder,4,0,11.25
72,73,72,72,72,72,73,72,72,73,72,76,72,72,72,72,72,73,72,72,72,72,82,69,69,69,69,69,69,69,69,73,cylinder,4,0,11.25
73,73,73,72,72,72,73,72,72,72,75,76,73,72,72,73,72,73,72,72,72,73,69,72,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,73,72,73,73,72,72,73,72,73,72,76,72,73,72,72,72,73,73,72,73,73,73,82,69,69,69,69,69,69,69,69,cylinder,4,0,11.25
73,73,72,72,72,72,72,72,72,72,72,75,72,72,72,73,72,73,72,73,73,72,72,82,69,69,69,69,69,69,69,73,cylinder,4,0,11.25
73,72,73,73,72,72,73,72,72,72,72,73,72,72,72,73,73,73,72,72,72,73,82,82,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,72,73,72,73,72,72,72,72,72,76,72,73,73,72,73,72,73,72,73,72,72,69,69,69,69,69,69,69,82,82,cylinder,4,0,11.25
72,72,72,72,73,72,72,72,72,72,72,72,72,72,73,72,72,72,73,72,73,72,82,72,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,73,72,73,72,72,72,72,73,72,72,72,73,72,72,72,72,73,73,72,72,82,73,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,73,72,72,72,72,73,73,72,73,72,76,73,72,73,72,72,72,73,73,72,72,82,82,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,73,73,72,72,72,72,72,72,72,72,73,72,73,73,73,73,73,72,72,72,82,73,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,73,72,73,72,73,72,72,72,72,72,72,73,72,72,73,72,73,72,72,73,82,82,69,69,69,69,69,69,69,69,69,cylinder,4,0,11.25
73,72,72,73,72,73,72,73,73,72,72,73,72,72,73,72,72,72,72,73,73,73,72,82,69,69,69,69,69,69,69,72,cylinder,4,0,11.25
72,72,72,73,72,72,72,73,72,72,72,76,73,72,73,72,73,73,72,72,73,72,72,73,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
73,72,72,72,72,73,72,73,72,72,73,76,72,72,72,73,72,73,72,72,72,72,73,82,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,72,72,73,72,72,72,72,73,73,72,72,73,72,72,73,72,73,73,72,72,72,82,69,69,69,69,69,69,69,72,cylinder,4,0,11.25
72,73,73,73,72,72,72,73,72,72,72,76,72,72,72,72,73,72,72,72,72,72,82,69,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,73,72,72,72,72,72,72,72,73,73,76,73,73,72,72,72,73,72,73,72,72,72,82,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
73,72,73,72,72,73,72,73,73,72,72,76,73,73,73,72,72,72,73,72,72,73,82,82,69,69,69,69,69,69,69,72,cylinder,4,0,11.25
72,72,72,73,72,72,73,72,72,72,73,76,73,72,72,72,73,72,72,73,73,73,72,82,69,69,69,69,69,69,69,72,cylinder,4,0,11.25
72,72,73,73,72,72,73,72,72,72,72,76,72,72,72,73,72,73,72,72,73,72,72,82,69,69,69,69,69,69,69,72,cylinder,4,0,11.25
72,73,73,73,72,73,72,72,72,72,72,76,73,72,72,72,72,72,72,72,72,73,82,82,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,72,73,72,73,72,73,72,72,73,72,76,72,72,73,72,72,73,73,72,72,82,69,82,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,73,72,72,73,72,73,72,72,72,73,72,72,72,72,72,72,73,73,72,73,72,72,72,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
72,73,72,73,73,73,73,73,73,72,73,72,72,73,72,72,72,72,73,73,73,72,72,72,69,69,69,69,69,69,69,82,cylinder,4,0,11.25
